SSID_MAC주소,지하철역명,지하철호선ID
0a:0e:47:01:2f:8a,청계산입구,1077
00:09:b4:61:00:c7,청계산입구,1077
02:09:b4:61:00:c7,청계산입구,1077
00:30:0d:84:fc:30,강남구청,1007
00:30:0d:84:fc:20,강남구청,1007
00:30:0d:84:e0:40,강남구청,1007
58:08:fa:00:1b:82,강남구청,1007
5a:08:fa:00:1b:82,강남구청,1007
02:09:b4:61:32:72,강남구청,1007
00:40:5a:b7:96:4b,강남구청,1007
00:09:b4:61:32:72,강남구청,1007
00:40:5a:b7:96:4a,강남구청,1007
00:25:a6:a1:26:d2,청담,1007
00:25:a6:a1:51:74,청담,1007
00:40:5a:b7:94:22,청담,1007
12:16:1f:03:83:07,청담,1007
12:16:1f:03:37:bb,청담,1007
12:16:1f:03:37:ba,청담,1007
00:25:a6:a1:1b:2c,청담,1007
12:16:1f:03:83:06,청담,1007
00:40:5a:b7:96:5a,청담,1007
00:40:5a:b7:89:d2,청담,1007
00:40:5a:b7:94:23,청담,1007
00:25:a6:a1:51:75,청담,1007
00:16:1f:03:83:07,청담,1007
00:25:a6:a1:26:d3,청담,1007
00:16:1f:03:37:ba,청담,1007
00:16:1f:03:37:bb,청담,1007
00:25:a6:a1:1b:2d,청담,1007
00:25:a6:a1:1a:7f,청담,1007
00:16:1f:03:83:06,청담,1007
00:40:5a:b7:96:5b,청담,1007
00:40:5a:b7:89:d3,청담,1007
00:25:a6:a1:1a:7e,청담,1007
00:25:a6:a1:45:aa,청담,1007
00:25:a6:a1:45:ab,청담,1007
00:40:5a:b7:86:0a,청담,1007
00:07:89:0f:d9:00,잠실,1008
00:40:5a:bb:27:c2,잠실,1008
00:07:89:0f:d9:04,잠실,1008
06:30:0d:84:4e:42,잠실,1008
0a:30:0d:84:4e:52,잠실,1008
00:40:5a:bb:67:ca,잠실,1008
00:40:5a:bf:c0:da,하계,1007
00:16:1f:03:6f:8e,하계,1007
12:16:1f:03:60:cf,하계,1007
00:40:5a:bf:bb:ca,하계,1007
00:16:1f:03:60:cf,하계,1007
00:40:5a:bf:c0:db,하계,1007
00:40:5a:bf:bb:cb,하계,1007
00:16:1f:03:60:ce,하계,1007
12:16:1f:03:60:ce,하계,1007
06:17:b2:04:7f:2e,강동구청,1008
04:17:b2:04:7f:2c,강동구청,1008
22:e3:c7:05:09:df,강동구청,1008
22:e3:c7:05:09:de,강동구청,1008
00:07:89:14:48:55,강동구청,1008
00:40:5a:bb:29:ba,강동구청,1008
00:07:89:14:4b:bd,강동구청,1008
12:16:1f:03:87:67,강동구청,1008
00:40:5a:ba:e9:fa,강동구청,1008
12:16:1f:03:87:66,강동구청,1008
10:e3:c7:05:09:df,강동구청,1008
02:07:89:14:48:55,강동구청,1008
10:e3:c7:05:09:de,강동구청,1008
02:07:89:14:4b:bd,강동구청,1008
00:16:1f:03:87:67,강동구청,1008
00:40:5a:bb:29:bb,강동구청,1008
00:16:1f:03:87:66,강동구청,1008
00:07:89:14:4b:bc,강동구청,1008
00:40:5a:ba:e9:fb,강동구청,1008
00:40:5a:bb:2c:fa,강동구청,1008
00:40:5a:bb:2c:fb,강동구청,1008
02:07:89:14:4b:bc,강동구청,1008
02:07:89:14:49:3d,강동구청,1008
00:16:1f:03:67:27,강동구청,1008
00:07:89:14:48:54,강동구청,1008
00:40:5a:ba:ea:aa,강동구청,1008
12:16:1f:03:67:27,강동구청,1008
12:16:1f:03:67:26,강동구청,1008
02:07:89:14:6d:61,강동구청,1008
00:07:89:14:49:3d,강동구청,1008
00:07:89:14:6d:61,강동구청,1008
02:07:89:14:48:54,강동구청,1008
00:40:5a:ba:ea:ab,강동구청,1008
00:16:1f:03:67:26,강동구청,1008
0a:30:0d:71:be:f1,신당,1006
06:30:0d:71:be:e1,신당,1006
00:40:5a:c8:5a:d2,신당,1006
06:30:0d:74:54:21,신당,1006
00:30:0d:71:be:f0,신당,1006
00:30:0d:71:be:e0,신당,1006
02:09:b4:61:43:e6,신당,1006
0a:30:0d:74:54:31,신당,1006
00:30:0d:74:54:20,신당,1006
00:30:0d:74:54:30,신당,1006
00:40:5a:c8:5a:d3,신당,1006
00:09:b4:61:43:e7,신당,1006
00:09:b4:61:43:4f,신당,1006
00:09:b4:61:34:eb,신당,1006
00:09:b4:61:43:4e,신당,1006
0a:30:0d:73:1d:11,신당,1006
0a:30:0d:75:cd:11,신당,1006
06:30:0d:75:cd:01,신당,1006
02:09:b4:61:43:e7,신당,1006
02:09:b4:61:43:4f,신당,1006
02:09:b4:61:34:eb,신당,1006
00:25:a6:a4:d4:24,신반포,1009
00:25:a6:a4:f1:de,신반포,1009
00:40:5a:af:2d:83,신반포,1009
00:40:5a:af:3e:83,신반포,1009
00:16:1f:03:63:ff,신반포,1009
00:30:0d:58:91:d8,신반포,1009
00:25:a6:a4:f1:df,신반포,1009
00:40:5a:af:3e:82,신반포,1009
0a:30:0d:84:39:12,고속터미널,1009
00:09:b4:61:08:13,고속터미널,1009
0a:30:0d:84:3b:f2,고속터미널,1009
00:09:b4:61:14:33,고속터미널,1009
00:09:b4:61:3f:67,고속터미널,1009
00:40:5a:af:1b:2a,고속터미널,1009
00:40:5a:c9:41:cb,단대오거리,1008
02:07:89:14:48:6d,단대오거리,1008
00:07:89:0f:24:77,동대문,1004
02:07:89:0f:20:2b,동대문,1004
02:07:89:0f:20:2a,동대문,1004
00:30:0d:84:f1:a0,동대문,1004
00:30:0d:85:21:20,동대문,1004
02:07:89:0f:24:76,동대문,1004
00:30:0d:85:21:30,동대문,1004
02:07:89:14:6d:58,남한산성입구,1008
00:07:89:14:6d:58,남한산성입구,1008
00:07:89:14:6d:71,남한산성입구,1008
00:07:89:14:6d:35,남한산성입구,1008
00:40:5a:c9:27:ea,남한산성입구,1008
00:07:89:14:6d:34,남한산성입구,1008
02:07:89:14:6d:71,남한산성입구,1008
02:07:89:14:6d:35,남한산성입구,1008
00:40:5a:c9:27:eb,남한산성입구,1008
00:40:5a:c8:95:cb,남한산성입구,1008
06:30:0d:54:51:c1,남한산성입구,1008
00:40:5a:c8:95:ca,남한산성입구,1008
00:40:5a:c8:95:ea,남한산성입구,1008
00:30:0d:54:51:c1,남한산성입구,1008
00:40:5a:c8:95:eb,남한산성입구,1008
00:1e:b2:92:7b:b2,남한산성입구,1008
06:30:0d:5d:da:7a,남한산성입구,1008
00:07:89:14:6d:44,남한산성입구,1008
00:40:5a:c9:41:1a,남한산성입구,1008
06:27:1c:13:32:c9,남한산성입구,1008
04:17:b2:04:5e:c0,신사,1003
02:17:b2:02:5e:90,신사,1003
02:17:b2:02:5e:8e,신사,1003
12:16:1f:03:6a:02,신사,1003
02:07:89:10:43:58,신사,1003
02:17:b2:02:5e:8c,신사,1003
00:16:1f:03:6a:03,신사,1003
00:16:1f:03:6a:02,신사,1003
00:40:5a:af:1a:cb,신사,1003
12:16:1f:03:c9:d6,신사,1003
12:16:1f:03:c9:d7,신사,1003
00:40:5a:af:30:ca,신사,1003
02:09:b4:61:46:f7,신사,1003
02:09:b4:61:51:3a,신사,1003
00:09:b4:61:46:f7,신사,1003
00:40:5a:af:36:9a,신사,1003
02:09:b4:61:3a:53,신사,1003
00:09:b4:61:3a:53,신사,1003
00:09:b4:61:3a:52,신사,1003
00:40:5a:af:33:aa,신사,1003
02:09:b4:61:3a:52,신사,1003
02:09:b4:61:45:57,신사,1003
00:09:b4:61:45:56,신사,1003
00:16:1f:03:c9:d7,신사,1003
00:40:5a:af:33:ab,신사,1003
00:16:1f:03:29:96,신사,1003
02:07:89:10:41:4c,신사,1003
00:16:1f:03:29:97,신사,1003
00:07:89:14:6e:31,잠원,1003
12:16:1f:03:2e:fb,잠원,1003
00:07:89:14:6e:35,잠원,1003
12:16:1f:03:7b:43,잠원,1003
12:16:1f:03:7b:42,잠원,1003
02:07:89:14:6e:31,잠원,1003
02:07:89:14:6e:35,잠원,1003
12:16:1f:03:7b:d3,송파,1008
06:17:b2:04:98:c2,동묘앞,1001
02:09:b4:61:38:e7,동묘앞,1001
00:40:5a:bf:bf:82,동묘앞,1001
00:09:b4:61:38:e6,동묘앞,1001
02:09:b4:61:38:82,동묘앞,1001
00:40:5a:bf:bf:83,동묘앞,1001
02:09:b4:61:38:e6,동묘앞,1001
00:40:5a:bf:ab:4b,동묘앞,1001
0a:30:0d:85:28:32,동대문,1001
00:09:b4:61:43:2f,동대문,1001
0a:30:0d:85:1b:32,동대문,1001
00:30:0d:85:28:30,동대문,1001
06:30:0d:84:73:a2,동대문,1001
0a:30:0d:84:73:b2,동대문,1001
00:09:b4:61:38:42,동대문,1001
06:30:0d:85:28:22,동대문,1001
00:40:5a:bc:18:a2,동대문,1001
00:30:0d:84:73:a0,동대문,1001
00:30:0d:84:73:b0,동대문,1001
02:09:b4:61:38:43,동대문,1001
02:09:b4:61:38:42,동대문,1001
00:40:5a:bc:18:a3,동대문,1001
00:40:5a:bc:1a:db,동대문,1001
00:40:5a:bc:28:a2,동대문,1001
00:09:b4:61:43:2e,동대문,1001
00:40:5a:bc:1a:da,동대문,1001
00:40:5a:bc:28:a3,동대문,1001
00:09:b4:61:38:43,동대문,1001
02:09:b4:61:43:2f,동대문,1001
00:30:0d:85:28:20,동대문,1001
00:09:b4:61:56:c6,동대문,1001
02:07:89:0f:23:67,압구정,1003
0a:30:0d:80:fa:11,압구정,1003
00:30:0d:80:fa:10,압구정,1003
00:40:5a:af:18:4b,압구정,1003
00:07:89:0f:23:46,압구정,1003
00:40:5a:af:18:4a,압구정,1003
00:07:89:0f:23:66,압구정,1003
02:07:89:0f:23:46,압구정,1003
02:07:89:0f:23:66,압구정,1003
00:07:89:0f:23:53,압구정,1003
00:07:89:0f:23:4e,압구정,1003
00:07:89:0f:23:4b,압구정,1003
00:07:89:0f:d6:f9,약수,1006
00:07:89:0f:d6:f8,약수,1006
0a:30:0d:78:06:91,약수,1006
00:30:0d:84:4b:80,동작,1009
00:30:0d:84:4b:90,동작,1009
00:40:5a:af:47:5b,동작,1009
02:07:89:0e:bb:db,동작,1009
00:30:0d:84:4b:e0,동작,1009
02:09:b4:61:1c:df,동작,1009
00:30:0d:84:4c:00,동작,1009
02:09:b4:61:19:33,동작,1009
00:30:0d:84:4c:10,동작,1009
00:40:5a:af:59:03,동작,1009
00:30:0d:84:ee:60,동작,1009
00:09:b4:61:1c:df,동작,1009
00:40:5a:af:59:02,동작,1009
00:30:0d:84:4c:50,동작,1009
00:30:0d:84:f1:60,동작,1009
00:40:5a:af:46:1b,동작,1009
00:40:5a:af:46:1a,동작,1009
00:30:0d:84:4c:40,동작,1009
00:09:b4:61:1c:de,동작,1009
00:16:1f:03:83:52,중곡,1007
00:40:5a:bf:96:a3,중곡,1007
00:40:5a:bf:a5:43,중곡,1007
00:16:1f:03:2e:9a,중곡,1007
00:40:5a:bf:cf:c3,중곡,1007
12:16:1f:03:2e:9b,중곡,1007
00:16:1f:03:2e:9b,중곡,1007
00:40:5a:bf:cf:c2,중곡,1007
00:25:a6:a4:fd:af,중곡,1007
00:25:a6:a4:fd:b0,중곡,1007
00:40:5a:bf:d8:8a,중곡,1007
00:25:a6:a4:63:69,중곡,1007
00:40:5a:bf:d8:8b,중곡,1007
00:25:a6:a4:65:57,중곡,1007
00:25:a6:a4:5d:37,중곡,1007
00:25:a6:a4:5d:38,중곡,1007
00:40:5a:bf:e0:f2,중곡,1007
00:40:5a:bf:e0:f3,중곡,1007
00:25:a6:a4:c8:30,용마산,1007
00:40:5a:c0:02:12,용마산,1007
12:16:1f:03:64:4e,용마산,1007
00:40:5a:c0:3f:82,용마산,1007
12:16:1f:03:67:33,용마산,1007
00:25:a6:a4:c8:31,용마산,1007
00:16:1f:03:6f:1b,용마산,1007
00:40:5a:c0:02:13,용마산,1007
00:16:1f:03:64:4e,용마산,1007
00:40:5a:c0:3f:83,용마산,1007
00:16:1f:03:67:33,용마산,1007
12:16:1f:03:64:4f,용마산,1007
00:25:a6:a4:da:5f,용마산,1007
12:16:1f:03:6f:1a,용마산,1007
00:16:1f:03:64:4f,용마산,1007
12:16:1f:03:6f:1b,용마산,1007
00:40:5a:af:18:3b,고속터미널,1003
0a:30:0d:85:15:32,고속터미널,1003
02:09:b4:61:4e:0b,고속터미널,1003
00:09:b4:61:4f:4e,고속터미널,1003
06:30:0d:85:15:22,고속터미널,1003
00:30:0d:85:15:20,고속터미널,1003
00:40:5a:af:35:12,고속터미널,1003
00:40:5a:af:36:6b,고속터미널,1003
00:09:b4:61:4e:0b,고속터미널,1003
00:40:5a:af:3e:13,고속터미널,1003
0a:30:0d:84:43:92,교대,1003
00:07:89:0f:d9:d1,교대,1003
06:30:0d:84:43:82,교대,1003
06:30:0d:84:f7:22,교대,1003
0a:30:0d:84:f7:32,교대,1003
00:40:5a:af:34:33,교대,1003
00:30:0d:84:43:90,교대,1003
02:07:89:0f:d9:bd,교대,1003
02:07:89:0f:d9:d1,교대,1003
00:30:0d:84:f7:30,교대,1003
00:07:89:0f:d5:f9,교대,1003
06:30:0d:84:f0:e2,잠실,1008
00:30:0d:84:4c:e0,잠실,1008
00:30:0d:84:4c:f0,잠실,1008
02:07:89:0f:d9:00,잠실,1008
00:40:5a:bb:27:c3,잠실,1008
00:30:0d:84:4e:50,잠실,1008
00:40:5a:bb:67:cb,잠실,1008
00:30:0d:84:4e:40,잠실,1008
02:07:89:0f:d9:04,잠실,1008
00:07:89:0f:d9:05,잠실,1008
00:07:89:0f:d8:f9,잠실,1008
00:07:89:0f:d8:f8,잠실,1008
00:40:5a:c3:86:4b,한티,1075
02:07:89:14:61:fd,한티,1075
12:16:1f:03:5b:d6,한티,1075
00:16:1f:03:5b:d6,한티,1075
00:07:89:14:62:11,한티,1075
00:40:5a:c3:9e:ca,한티,1075
00:40:5a:c3:ae:ea,한티,1075
00:07:89:14:61:e9,한티,1075
12:16:1f:03:87:93,한티,1075
02:07:89:14:62:11,한티,1075
00:40:5a:c3:ae:eb,한티,1075
02:07:89:14:61:e9,한티,1075
00:40:5a:c3:9e:cb,한티,1075
02:07:89:14:62:10,한티,1075
00:16:1f:03:87:93,한티,1075
00:16:1f:03:5b:d7,한티,1075
12:16:1f:03:87:92,한티,1075
00:07:89:14:61:fc,한티,1075
00:07:89:14:62:24,한티,1075
00:16:1f:03:4d:bf,한티,1075
02:07:89:14:61:e8,한티,1075
00:16:1f:03:87:92,한티,1075
00:40:5a:c3:78:e3,한티,1075
12:16:1f:03:61:96,한티,1075
00:07:89:14:62:10,한티,1075
00:40:5a:c3:9c:0a,한티,1075
02:07:89:14:61:fc,한티,1075
00:16:1f:03:61:96,한티,1075
00:40:5a:c3:78:e2,한티,1075
00:07:89:14:61:e8,한티,1075
12:16:1f:03:61:97,한티,1075
02:07:89:14:62:24,한티,1075
00:40:5a:c3:9c:0b,한티,1075
12:16:1f:03:85:d7,구룡,1075
00:16:1f:03:85:d6,구룡,1075
00:40:5a:c0:54:33,어린이대공원,1007
00:16:1f:03:87:17,어린이대공원,1007
00:16:1f:03:87:16,어린이대공원,1007
00:40:5a:c0:5d:12,어린이대공원,1007
00:40:5a:c0:5d:4a,어린이대공원,1007
00:25:a6:a2:95:2c,어린이대공원,1007
00:40:5a:c0:5d:4b,어린이대공원,1007
00:40:5a:c0:5d:13,어린이대공원,1007
00:40:5a:c0:32:3b,어린이대공원,1007
00:25:a6:a2:9b:ec,어린이대공원,1007
00:40:5a:c0:4f:82,어린이대공원,1007
12:16:1f:03:87:17,어린이대공원,1007
00:25:a6:a2:9b:ed,어린이대공원,1007
00:40:5a:c0:4f:83,어린이대공원,1007
00:40:5a:bf:cc:72,군자,1007
00:09:b4:61:45:07,군자,1007
00:40:5a:bf:cc:73,군자,1007
02:09:b4:61:45:07,군자,1007
02:09:b4:61:41:83,군자,1007
02:09:b4:61:45:06,군자,1007
00:40:5a:c0:5c:53,군자,1007
02:09:b4:61:3e:9b,군자,1007
00:40:5a:c0:5c:52,군자,1007
00:16:1f:03:7e:ca,일원,1003
02:07:89:14:6f:ad,일원,1003
00:16:1f:03:54:02,일원,1003
00:40:5a:bb:85:93,일원,1003
00:07:89:14:6f:d0,일원,1003
00:07:89:14:6e:75,일원,1003
02:07:89:14:6e:75,일원,1003
00:16:1f:03:4e:77,일원,1003
02:07:89:14:6f:b0,일원,1003
00:40:5a:bb:4c:e2,일원,1003
00:07:89:14:6f:b0,일원,1003
12:16:1f:03:54:03,일원,1003
12:16:1f:03:39:36,일원,1003
02:07:89:14:6f:ec,일원,1003
00:07:89:10:4a:0e,왕십리,1075
00:17:b2:01:ae:48,왕십리,1075
00:17:b2:01:af:62,왕십리,1075
00:17:b2:01:af:60,왕십리,1075
00:40:5a:b0:20:d3,동대문,1004
02:07:89:10:49:1d,동대문,1004
