﻿SSID_MAC주소,SSID등록통신사,지하철역ID,지하철역명,지하철호선ID,WIFI신호세기
﻿00:30:0D:7F:F3:40,﻿T wifi zone,﻿1006000626,﻿공덕,﻿1006,﻿
﻿00:30:0D:7E:9F:60,﻿T wifi zone,﻿1006000626,﻿공덕,﻿1006,﻿
﻿00:30:0D:7E:9E:80,﻿T wifi zone,﻿1006000626,﻿공덕,﻿1006,﻿
﻿00:30:0D:80:06:A0,﻿T wifi zone,﻿1006000626,﻿공덕,﻿1006,﻿
﻿00:30:0D:80:11:00,﻿T wifi zone,﻿1006000626,﻿공덕,﻿1006,﻿
﻿00:30:0D:7F:F3:20,﻿T wifi zone,﻿1006000626,﻿공덕,﻿1006,﻿
﻿00:30:0D:61:29:30,﻿T wifi zone,﻿1006000627,﻿효창공원앞,﻿1006,﻿
﻿00:30:0D:61:29:C2,﻿T wifi zone,﻿1006000627,﻿효창공원앞,﻿1006,﻿
﻿00:30:0D:61:34:9C,﻿T wifi zone,﻿1006000627,﻿효창공원앞,﻿1006,﻿
﻿00:30:0D:60:F3:04,﻿T wifi zone,﻿1006000627,﻿효창공원앞,﻿1006,﻿
﻿00:30:0D:61:29:26,﻿T wifi zone,﻿1006000627,﻿효창공원앞,﻿1006,﻿
﻿00:30:0D:72:25:40,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:75:CC:E0,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:78:1A:00,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:74:31:C0,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:75:CE:20,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:75:48:C0,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:74:C6:A0,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:75:50:40,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:75:CF:00,﻿T wifi zone,﻿1006000628,﻿삼각지,﻿1006,﻿
﻿00:30:0D:61:18:62,﻿T wifi zone,﻿1006000629,﻿녹사평,﻿1006,﻿
﻿00:30:0D:61:34:98,﻿T wifi zone,﻿1006000629,﻿녹사평,﻿1006,﻿
﻿00:40:5a:bf:ab:02,﻿U+zone,﻿1007000728,﻿뚝섬유원지,﻿1007,﻿-55
﻿00:30:0D:77:AE:00,﻿T wifi zone,﻿1005000534,﻿종로3가,﻿1005,﻿
﻿00:30:0D:74:DE:E0,﻿T wifi zone,﻿1005000534,﻿종로3가,﻿1005,﻿
﻿00:30:0D:74:CC:40,﻿T wifi zone,﻿1005000534,﻿종로3가,﻿1005,﻿
﻿00:30:0D:71:EB:E0,﻿T wifi zone,﻿1005000535,﻿을지로4가,﻿1005,﻿
﻿00:30:0D:71:BB:A0,﻿T wifi zone,﻿1005000535,﻿을지로4가,﻿1005,﻿
﻿00:30:0D:76:F0:E0,﻿T wifi zone,﻿1005000535,﻿을지로4가,﻿1005,﻿
﻿00:30:0D:78:45:40,﻿T wifi zone,﻿1005000535,﻿을지로4가,﻿1005,﻿
﻿00:30:0D:74:50:80,﻿T wifi zone,﻿1005000535,﻿을지로4가,﻿1005,﻿
﻿00:30:0D:7E:09:60,﻿T wifi zone,﻿1005000535,﻿을지로4가,﻿1005,﻿
﻿00:30:0D:74:DA:C0,﻿T wifi zone,﻿1005000535,﻿을지로4가,﻿1005,﻿
﻿00:30:0D:74:C7:60,﻿T wifi zone,﻿1005000536,﻿동대문역사문화공원,﻿1005,﻿
﻿00:30:0D:74:C5:E0,﻿T wifi zone,﻿1005000536,﻿동대문역사문화공원,﻿1005,﻿
﻿00:30:0D:75:CB:C0,﻿T wifi zone,﻿1005000536,﻿동대문역사문화공원,﻿1005,﻿
﻿00:30:0D:72:E0:C0,﻿T wifi zone,﻿1005000536,﻿동대문역사문화공원,﻿1005,﻿
﻿00:30:0D:75:D8:40,﻿T wifi zone,﻿1005000536,﻿동대문역사문화공원,﻿1005,﻿
﻿00:30:0D:75:4E:C0,﻿T wifi zone,﻿1005000537,﻿청구,﻿1005,﻿
﻿00:30:0D:74:60:20,﻿T wifi zone,﻿1005000537,﻿청구,﻿1005,﻿
﻿00:30:0D:75:CE:00,﻿T wifi zone,﻿1005000537,﻿청구,﻿1005,﻿
﻿00:30:0D:74:CD:60,﻿T wifi zone,﻿1005000537,﻿청구,﻿1005,﻿
﻿00:30:0D:75:CE:A0,﻿T wifi zone,﻿1005000537,﻿청구,﻿1005,﻿
﻿00:30:0D:5D:CB:E8,﻿T wifi zone,﻿1005000538,﻿신금호,﻿1005,﻿
﻿00:30:0D:5D:DB:A4,﻿T wifi zone,﻿1005000538,﻿신금호,﻿1005,﻿
﻿00:30:0D:5D:C9:F8,﻿T wifi zone,﻿1005000538,﻿신금호,﻿1005,﻿
﻿00:30:0D:5D:CB:F6,﻿T wifi zone,﻿1005000538,﻿신금호,﻿1005,﻿
﻿00:30:0D:5D:CA:02,﻿T wifi zone,﻿1005000538,﻿신금호,﻿1005,﻿
﻿00:30:0D:61:02:E4,﻿T wifi zone,﻿1005000538,﻿신금호,﻿1005,﻿
﻿00:30:0D:61:1D:8C,﻿T wifi zone,﻿1005000539,﻿행당,﻿1005,﻿
﻿00:30:0D:61:25:CE,﻿T wifi zone,﻿1005000539,﻿행당,﻿1005,﻿
﻿00:30:0D:61:1D:3E,﻿T wifi zone,﻿1005000539,﻿행당,﻿1005,﻿
﻿00:30:0D:61:1D:A4,﻿T wifi zone,﻿1005000539,﻿행당,﻿1005,﻿
﻿00:17:b2:01:ab:e0,﻿T wifi zone,﻿1002000231,﻿신대방,﻿1002,﻿-75
﻿00:19:70:76:5d:3c,﻿T wifi zone,﻿1002000231,﻿신대방,﻿1002,﻿-90
﻿0a:19:70:6f:8c:03,﻿T wifi zone_secure,﻿1002000231,﻿신대방,﻿1002,﻿-88
﻿00:40:5a:94:ea:2a,﻿U+zone,﻿1002000231,﻿신대방,﻿1002,﻿-87
﻿06:19:70:6f:8c:03,﻿T wifi zone,﻿1002000231,﻿신대방,﻿1002,﻿-91
﻿00:40:5a:93:98:3a,﻿U+zone,﻿1002000231,﻿신대방,﻿1002,﻿-90
﻿f8:0c:f3:b8:05:5a,﻿U+zone,﻿1002000231,﻿신대방,﻿1002,﻿-94
﻿06:30:0d:7c:1d:61,﻿T wifi zone_secure,﻿1002000234,﻿신도림,﻿1002,﻿-73
﻿00:30:0d:7c:1d:60,﻿T wifi zone,﻿1002000234,﻿신도림,﻿1002,﻿-74
﻿00:09:b4:61:0a:73,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-66
﻿00:09:b4:61:0a:72,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-69
﻿00:07:89:0e:bb:c3,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-86
﻿0a:30:0d:7c:1d:71,﻿T wifi zone_secure,﻿1002000234,﻿신도림,﻿1002,﻿-87
﻿00:07:89:0e:bb:c2,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-82
﻿02:17:b2:02:62:b2,﻿T wifi zone_secure,﻿1002000234,﻿신도림,﻿1002,﻿-87
﻿02:09:b4:61:0a:73,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-64
﻿02:09:b4:61:0a:72,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-70
﻿02:07:89:0e:bb:c3,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-84
﻿02:07:89:0e:bb:c2,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-83
﻿00:30:0d:7c:1d:70,﻿T wifi zone,﻿1002000234,﻿신도림,﻿1002,﻿-90
﻿02:17:b2:02:3e:60,﻿T wifi zone,﻿1002000234,﻿신도림,﻿1002,﻿-87
﻿00:09:b4:61:19:27,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-88
﻿00:09:b4:61:18:77,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-89
﻿06:30:0d:73:36:e1,﻿T wifi zone_secure,﻿1002000234,﻿신도림,﻿1002,﻿-95
﻿02:17:b2:02:62:b0,﻿T wifi zone,﻿1002000234,﻿신도림,﻿1002,﻿-92
﻿00:40:5a:c4:0e:db,﻿FREE_U+zone,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-83
﻿02:09:b4:61:1d:33,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-92
﻿00:40:5a:c3:e7:9b,﻿FREE_U+zone,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-95
﻿00:09:b4:61:21:3b,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-69
﻿00:09:b4:61:21:3a,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-66
﻿00:09:b4:61:1d:33,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-80
﻿00:40:5a:c3:e7:9a,﻿U+zone,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-94
﻿00:07:89:0f:20:0e,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-80
﻿00:07:89:0f:20:0f,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-88
﻿00:40:5a:c3:e9:82,﻿U+zone,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-87
﻿00:40:5a:c3:d7:72,﻿U+zone,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-88
﻿00:40:5a:c3:d7:73,﻿FREE_U+zone,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-71
﻿02:09:b4:61:1d:32,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-80
﻿02:07:89:0f:20:0f,﻿ollehWiFi,﻿1002000205,﻿동대문역사문화공원,﻿1002,﻿-88
﻿04:17:b2:04:b4:c4,﻿T wifi zone,﻿1002000210,﻿뚝섬,﻿1002,﻿-94
﻿00:40:5a:c3:d3:ba,﻿U+zone,﻿1002000210,﻿뚝섬,﻿1002,﻿-58
﻿00:09:b4:61:1b:7a,﻿ollehWiFi,﻿1002000216,﻿잠실,﻿1002,﻿-67
﻿10:e3:c7:05:1d:57,﻿T wifi zone,﻿1003000324,﻿홍제,﻿1003,﻿-77
﻿10:e3:c7:05:1d:56,﻿T wifi zone,﻿1003000324,﻿홍제,﻿1003,﻿-80
﻿10:e3:c7:05:0c:e3,﻿T wifi zone,﻿1003000324,﻿홍제,﻿1003,﻿-49
﻿00:40:5a:b0:35:5b,﻿FREE_U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-53
﻿10:e3:c7:05:0c:e2,﻿T wifi zone,﻿1003000324,﻿홍제,﻿1003,﻿-77
﻿02:07:89:14:49:d8,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-42
﻿10:e3:c7:05:37:eb,﻿T wifi zone,﻿1003000324,﻿홍제,﻿1003,﻿-88
﻿00:07:89:14:49:f1,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-78
﻿00:40:5a:b0:3b:0b,﻿FREE_U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-62
﻿02:07:89:14:49:f1,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-79
﻿22:e3:c7:05:37:ea,﻿T wifi zone_secure,﻿1003000324,﻿홍제,﻿1003,﻿-83
﻿12:16:1f:03:53:e2,﻿T wifi zone_secure,﻿1003000324,﻿홍제,﻿1003,﻿-86
﻿00:07:89:14:4a:0c,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-80
﻿00:07:89:14:49:f0,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-81
﻿02:07:89:14:49:f0,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-81
﻿00:40:5a:b0:32:a3,﻿FREE_U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-89
﻿00:07:89:14:49:d8,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-42
﻿00:40:5a:b0:30:5a,﻿U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-83
﻿02:17:b2:02:4f:98,﻿T wifi zone_1,﻿1003000324,﻿홍제,﻿1003,﻿-89
﻿02:07:89:14:4a:21,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-84
﻿00:40:5a:b0:31:e2,﻿U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-83
﻿00:40:5a:b0:32:12,﻿U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-89
﻿02:07:89:14:4a:0c,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-81
﻿00:07:89:14:4a:21,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-86
﻿10:e3:c7:05:37:ea,﻿T wifi zone,﻿1003000324,﻿홍제,﻿1003,﻿-83
﻿00:40:5a:b0:3b:0a,﻿U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-62
﻿22:e3:c7:05:37:eb,﻿5G_T wifi zone_secure,﻿1003000324,﻿홍제,﻿1003,﻿-86
﻿02:07:89:14:4a:20,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-85
﻿00:16:1f:03:53:e3,﻿T wifi zone,﻿1003000324,﻿홍제,﻿1003,﻿-86
﻿00:07:89:14:4a:20,﻿ollehWiFi,﻿1003000324,﻿홍제,﻿1003,﻿-86
﻿00:40:5a:b0:32:13,﻿FREE_U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-89
﻿00:40:5a:b0:31:e3,﻿FREE_U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-80
﻿00:40:5a:b0:30:5b,﻿FREE_U+zone,﻿1003000324,﻿홍제,﻿1003,﻿-83
﻿02:07:89:14:4a:1d,﻿ollehWiFi,﻿1003000325,﻿무악재,﻿1003,﻿-75
﻿00:07:89:14:4a:b1,﻿ollehWiFi,﻿1003000325,﻿무악재,﻿1003,﻿-69
﻿12:16:1f:03:6b:4f,﻿T wifi zone_secure,﻿1003000325,﻿무악재,﻿1003,﻿-79
﻿02:07:89:14:4a:b1,﻿ollehWiFi,﻿1003000325,﻿무악재,﻿1003,﻿-70
﻿00:07:89:14:49:f5,﻿ollehWiFi,﻿1003000325,﻿무악재,﻿1003,﻿-53
﻿02:07:89:14:49:f5,﻿ollehWiFi,﻿1003000325,﻿무악재,﻿1003,﻿-53
﻿12:16:1f:03:83:03,﻿T wifi zone_secure,﻿1003000325,﻿무악재,﻿1003,﻿-69
﻿12:16:1f:03:6b:4e,﻿T wifi zone_secure,﻿1003000325,﻿무악재,﻿1003,﻿-89
﻿12:16:1f:03:83:02,﻿T wifi zone_secure,﻿1003000325,﻿무악재,﻿1003,﻿-74
﻿00:16:1f:03:83:02,﻿T wifi zone,﻿1003000325,﻿무악재,﻿1003,﻿-74
﻿00:07:89:14:49:f9,﻿ollehWiFi,﻿1003000325,﻿무악재,﻿1003,﻿-74
﻿00:16:1f:03:83:03,﻿T wifi zone,﻿1003000325,﻿무악재,﻿1003,﻿-70
﻿00:30:0D:60:F6:B8,﻿T wifi zone,﻿1005000527,﻿여의나루,﻿1005,﻿
﻿00:30:0D:60:EB:10,﻿T wifi zone,﻿1005000527,﻿여의나루,﻿1005,﻿
﻿00:30:0D:60:D5:22,﻿T wifi zone,﻿1005000527,﻿여의나루,﻿1005,﻿
﻿00:30:0D:61:0D:76,﻿T wifi zone,﻿1005000527,﻿여의나루,﻿1005,﻿
﻿00:30:0D:60:F6:C6,﻿T wifi zone,﻿1005000527,﻿여의나루,﻿1005,﻿
﻿00:30:0D:61:0D:8A,﻿T wifi zone,﻿1005000527,﻿여의나루,﻿1005,﻿
﻿00:30:0D:7F:F3:A0,﻿T wifi zone,﻿1005000529,﻿공덕,﻿1005,﻿
﻿00:30:0D:7E:92:80,﻿T wifi zone,﻿1005000529,﻿공덕,﻿1005,﻿
﻿00:30:0D:7F:F3:60,﻿T wifi zone,﻿1005000529,﻿공덕,﻿1005,﻿
﻿00:30:0D:7F:F3:00,﻿T wifi zone,﻿1005000529,﻿공덕,﻿1005,﻿
﻿00:30:0D:7F:7B:00,﻿T wifi zone,﻿1005000529,﻿공덕,﻿1005,﻿
﻿00:30:0D:7E:92:A0,﻿T wifi zone,﻿1005000529,﻿공덕,﻿1005,﻿
﻿00:30:0D:80:11:40,﻿T wifi zone,﻿1005000529,﻿공덕,﻿1005,﻿
﻿00:30:0D:7D:14:40,﻿T wifi zone,﻿1005000531,﻿충정로,﻿1005,﻿
﻿00:30:0D:7D:06:C0,﻿T wifi zone,﻿1005000531,﻿충정로,﻿1005,﻿
﻿00:30:0D:7D:12:40,﻿T wifi zone,﻿1005000531,﻿충정로,﻿1005,﻿
﻿00:30:0D:7C:AD:E0,﻿T wifi zone,﻿1005000531,﻿충정로,﻿1005,﻿
﻿00:30:0D:7F:DA:60,﻿T wifi zone,﻿1005000531,﻿충정로,﻿1005,﻿
﻿00:30:0D:80:3E:80,﻿T wifi zone,﻿1005000531,﻿충정로,﻿1005,﻿
﻿00:30:0D:61:16:DA,﻿T wifi zone,﻿1005000532,﻿서대문,﻿1005,﻿
﻿00:30:0D:61:16:DC,﻿T wifi zone,﻿1005000532,﻿서대문,﻿1005,﻿
﻿00:30:0D:61:29:20,﻿T wifi zone,﻿1005000532,﻿서대문,﻿1005,﻿
﻿00:30:0D:61:17:78,﻿T wifi zone,﻿1005000532,﻿서대문,﻿1005,﻿
﻿00:16:1F:03:14:22,﻿T wifi zone,﻿1005000532,﻿서대문,﻿1005,﻿
﻿00:30:0D:61:19:A2,﻿T wifi zone,﻿1005000532,﻿서대문,﻿1005,﻿
﻿00:30:0D:74:49:80,﻿T wifi zone,﻿1005000534,﻿종로3가,﻿1005,﻿
﻿00:30:0D:74:53:60,﻿T wifi zone,﻿1005000534,﻿종로3가,﻿1005,﻿
﻿00:30:0D:75:49:80,﻿T wifi zone,﻿1005000534,﻿종로3가,﻿1005,﻿
﻿00:30:0D:75:BB:E0,﻿T wifi zone,﻿1005000534,﻿종로3가,﻿1005,﻿
﻿00:25:a6:a4:d8:bc,﻿ollehWiFi,﻿1002000229,﻿봉천,﻿1002,﻿-80
﻿00:25:a6:a4:d8:bb,﻿ollehWiFi,﻿1002000229,﻿봉천,﻿1002,﻿-74
﻿00:25:a6:a2:eb:5b,﻿ollehWiFi,﻿1002000229,﻿봉천,﻿1002,﻿-81
﻿00:40:5a:af:50:fb,﻿FREE_U+zone,﻿1002000229,﻿봉천,﻿1002,﻿-85
﻿00:25:a6:a2:c7:96,﻿ollehWiFi,﻿1002000229,﻿봉천,﻿1002,﻿-76
﻿00:40:5a:af:50:fa,﻿U+zone,﻿1002000229,﻿봉천,﻿1002,﻿-77
﻿06:30:0d:57:d3:c3,﻿T wifi zone_secure,﻿1002000229,﻿봉천,﻿1002,﻿-80
﻿00:25:a6:a2:d2:d0,﻿ollehWiFi,﻿1002000229,﻿봉천,﻿1002,﻿-82
﻿00:25:a6:a2:c7:97,﻿ollehWiFi,﻿1002000229,﻿봉천,﻿1002,﻿-78
﻿00:30:0d:57:d3:c3,﻿T wifi zone,﻿1002000229,﻿봉천,﻿1002,﻿-78
﻿00:40:5a:af:14:e3,﻿FREE_U+zone,﻿1002000229,﻿봉천,﻿1002,﻿-79
﻿00:25:a6:a2:d2:d1,﻿ollehWiFi,﻿1002000229,﻿봉천,﻿1002,﻿-83
﻿00:30:0d:78:63:a0,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-50
﻿00:07:89:0f:23:83,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-50
﻿06:30:0d:78:63:a1,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-49
﻿00:07:89:0f:23:82,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-51
﻿00:40:5a:af:54:d2,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-53
﻿0a:30:0d:78:63:b1,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-65
﻿00:07:89:0f:23:87,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-73
﻿00:07:89:0f:23:86,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-72
﻿00:40:5a:af:4f:0a,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-78
﻿00:40:5a:af:47:02,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-80
﻿00:07:89:0f:23:73,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-85
﻿0a:30:0d:7b:77:f1,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-93
﻿02:07:89:0f:23:83,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-51
﻿02:07:89:0f:23:82,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-50
﻿00:40:5a:af:54:d3,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-53
﻿00:30:0d:78:63:b0,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-66
﻿02:07:89:0f:23:87,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-72
﻿00:40:5a:af:56:b3,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-72
﻿02:07:89:0f:23:86,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-75
﻿00:40:5a:af:4f:0b,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-79
﻿02:07:89:0f:23:73,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-84
﻿02:07:89:0f:23:72,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-87
﻿00:30:0d:7d:a0:c0,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-92
﻿00:40:5a:af:50:cb,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-94
﻿00:30:0d:7b:77:e0,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-94
﻿00:40:5a:af:56:b2,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-71
﻿00:07:89:0f:23:72,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-80
﻿00:07:89:0f:23:8b,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-85
﻿06:30:0d:7d:a0:c1,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-85
﻿06:30:0d:7b:77:e1,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-85
﻿0a:30:0d:7d:a0:d1,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-93
﻿0a:30:0d:74:50:b1,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-95
﻿00:40:5a:af:4e:fa,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-91
﻿00:40:5a:af:47:03,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-75
﻿02:07:89:0f:23:8b,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-85
﻿02:07:89:0f:23:77,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-91
﻿00:30:0d:7d:a0:d0,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-93
﻿00:40:5a:af:4e:fb,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-89
﻿00:30:0d:7b:77:f0,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-94
﻿00:07:89:0f:23:77,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-88
﻿00:40:5a:af:50:ca,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-84
﻿02:07:89:0f:23:76,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-87
﻿00:40:5a:af:55:5b,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-96
﻿00:30:0d:82:03:40,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-98
﻿00:30:0D:61:29:E8,﻿T wifi zone,﻿1002000217,﻿신천,﻿1002,﻿
﻿00:30:0D:4F:72:97,﻿T wifi zone,﻿1002000217,﻿신천,﻿1002,﻿
﻿00:30:0D:60:EB:62,﻿T wifi zone,﻿1002000217,﻿신천,﻿1002,﻿
﻿00:30:0D:61:36:0E,﻿T wifi zone,﻿1002000217,﻿신천,﻿1002,﻿
﻿00:30:0D:61:2D:94,﻿T wifi zone,﻿1002000217,﻿신천,﻿1002,﻿
﻿00:30:0D:60:F2:98,﻿T wifi zone,﻿1002000217,﻿신천,﻿1002,﻿
﻿00:30:0D:54:59:B9,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:54:5E:AD,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:54:5D:95,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:54:5E:A5,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:54:8A:65,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:54:5D:9B,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:54:59:BF,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:54:5D:97,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:57:D2:63,﻿T wifi zone,﻿1002000218,﻿종합운동장,﻿1002,﻿
﻿00:30:0D:74:CC:80,﻿T wifi zone,﻿1002000219,﻿삼성,﻿1002,﻿
﻿00:30:0D:74:CB:A0,﻿T wifi zone,﻿1002000219,﻿삼성,﻿1002,﻿
﻿00:30:0D:74:CA:E0,﻿T wifi zone,﻿1002000219,﻿삼성,﻿1002,﻿
﻿00:30:0D:81:0A:80,﻿T wifi zone,﻿1002000219,﻿삼성,﻿1002,﻿
﻿00:30:0D:74:51:40,﻿T wifi zone,﻿1002000219,﻿삼성,﻿1002,﻿
﻿00:30:0D:74:4E:60,﻿T wifi zone,﻿1002000219,﻿삼성,﻿1002,﻿
﻿00:30:0D:75:40:A0,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:75:C1:60,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:75:BE:40,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:81:2A:60,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:81:4F:C0,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:81:2A:E0,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:75:BE:80,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:81:2C:00,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:75:CE:E0,﻿T wifi zone,﻿1002000220,﻿선릉,﻿1002,﻿
﻿00:30:0D:74:C4:00,﻿T wifi zone,﻿1002000221,﻿역삼,﻿1002,﻿
